instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season,weathersit,day_type,usage_category
4938,2011-07-29,3,0,7,15,0,5,1,1,39.36,0.8636,30.0,16.997899999999998,40,129,169,fall,Clear Cloudy,Workday,Medium Usage
4939,2011-07-29,3,0,7,16,0,5,1,1,39.36,0.8636,30.0,26.0027,35,198,233,fall,Clear Cloudy,Workday,Medium Usage
4940,2011-07-29,3,0,7,17,0,5,1,1,39.36,0.8636,30.0,19.999499999999998,47,374,421,fall,Clear Cloudy,Workday,High Usage
4941,2011-07-29,3,0,7,18,0,5,1,1,37.72,0.8636,37.0,22.0028,49,313,362,fall,Clear Cloudy,Workday,High Usage
4942,2011-07-29,3,0,7,19,0,5,1,1,36.9,0.8485,42.0,15.001299999999999,22,219,241,fall,Clear Cloudy,Workday,Medium Usage
4943,2011-07-29,3,0,7,20,0,5,1,1,35.26,0.7879,41.0,22.0028,53,153,206,fall,Clear Cloudy,Workday,Medium Usage
4944,2011-07-29,3,0,7,21,0,5,1,1,33.62,0.7576,46.0,11.0014,29,134,163,fall,Clear Cloudy,Workday,Medium Usage
4945,2011-07-29,3,0,7,22,0,5,1,1,32.800000000000004,0.7424,49.0,15.001299999999999,47,127,174,fall,Clear Cloudy,Workday,Medium Usage
4946,2011-07-29,3,0,7,23,0,5,1,1,31.98,0.7121,52.0,7.0015,26,90,116,fall,Clear Cloudy,Workday,Medium Usage
4947,2011-07-30,3,0,7,0,0,6,0,1,31.16,0.697,55.00000000000001,12.998000000000001,60,73,133,fall,Clear Cloudy,Weekend,Medium Usage
4948,2011-07-30,3,0,7,1,0,6,0,1,31.16,0.697,55.00000000000001,6.0032,15,75,90,fall,Clear Cloudy,Weekend,Medium Usage
4949,2011-07-30,3,0,7,2,0,6,0,1,31.16,0.697,55.00000000000001,7.0015,11,31,42,fall,Clear Cloudy,Weekend,Medium Usage
4950,2011-07-30,3,0,7,3,0,6,0,1,30.34,0.6818,62.0,11.0014,18,25,43,fall,Clear Cloudy,Weekend,Medium Usage
4951,2011-07-30,3,0,7,4,0,6,0,1,29.52,0.6818,66.0,11.0014,4,6,10,fall,Clear Cloudy,Weekend,Low Usage
4952,2011-07-30,3,0,7,5,0,6,0,1,29.52,0.6818,70.0,19.0012,4,9,13,fall,Clear Cloudy,Weekend,Low Usage
4953,2011-07-30,3,0,7,6,0,6,0,1,29.52,0.6818,70.0,19.999499999999998,6,18,24,fall,Clear Cloudy,Weekend,Low Usage
4954,2011-07-30,3,0,7,7,0,6,0,1,31.16,0.7273,66.0,12.998000000000001,3,39,42,fall,Clear Cloudy,Weekend,Medium Usage
4955,2011-07-30,3,0,7,8,0,6,0,1,31.98,0.7424,59.0,15.001299999999999,27,87,114,fall,Clear Cloudy,Weekend,Medium Usage
4956,2011-07-30,3,0,7,9,0,6,0,1,33.62,0.7576,46.0,19.999499999999998,49,125,174,fall,Clear Cloudy,Weekend,Medium Usage
4957,2011-07-30,3,0,7,10,0,6,0,1,33.62,0.7424,41.0,19.999499999999998,79,182,261,fall,Clear Cloudy,Weekend,Medium Usage
4958,2011-07-30,3,0,7,11,0,6,0,1,34.44,0.7424,36.0,12.998000000000001,111,206,317,fall,Clear Cloudy,Weekend,High Usage
4959,2011-07-30,3,0,7,12,0,6,0,1,34.44,0.7273,32.0,11.0014,111,230,341,fall,Clear Cloudy,Weekend,High Usage
4960,2011-07-30,3,0,7,13,0,6,0,1,36.08,0.7576,28.999999999999996,0.0,125,183,308,fall,Clear Cloudy,Weekend,High Usage
4961,2011-07-30,3,0,7,14,0,6,0,1,36.9,0.7879,28.999999999999996,0.0,112,193,305,fall,Clear Cloudy,Weekend,High Usage
4962,2011-07-30,3,0,7,15,0,6,0,1,36.9,0.803,31.0,8.9981,113,189,302,fall,Clear Cloudy,Weekend,High Usage
4963,2011-07-30,3,0,7,16,0,6,0,1,36.9,0.7879,27.0,15.001299999999999,126,176,302,fall,Clear Cloudy,Weekend,High Usage
4964,2011-07-30,3,0,7,17,0,6,0,1,36.9,0.7879,28.999999999999996,7.0015,93,209,302,fall,Clear Cloudy,Weekend,High Usage
4965,2011-07-30,3,0,7,18,0,6,0,1,36.08,0.7576,28.000000000000004,12.998000000000001,92,207,299,fall,Clear Cloudy,Weekend,High Usage
4966,2011-07-30,3,0,7,19,0,6,0,1,30.34,0.6515,33.0,15.001299999999999,101,155,256,fall,Clear Cloudy,Weekend,Medium Usage
4967,2011-07-30,3,0,7,20,0,6,0,1,33.62,0.7424,43.0,8.9981,74,132,206,fall,Clear Cloudy,Weekend,Medium Usage
4968,2011-07-30,3,0,7,21,0,6,0,1,32.800000000000004,0.7424,49.0,11.0014,82,123,205,fall,Clear Cloudy,Weekend,Medium Usage
4969,2011-07-30,3,0,7,22,0,6,0,1,31.98,0.7121,52.0,7.0015,80,129,209,fall,Clear Cloudy,Weekend,Medium Usage
4970,2011-07-30,3,0,7,23,0,6,0,1,31.16,0.697,55.00000000000001,6.0032,63,114,177,fall,Clear Cloudy,Weekend,Medium Usage
4971,2011-07-31,3,0,7,0,0,0,0,1,31.16,0.697,55.00000000000001,6.0032,33,80,113,fall,Clear Cloudy,Weekend,Medium Usage
4972,2011-07-31,3,0,7,1,0,0,0,1,30.34,0.6818,62.0,6.0032,8,71,79,fall,Clear Cloudy,Weekend,Medium Usage
4973,2011-07-31,3,0,7,2,0,0,0,1,30.34,0.697,66.0,6.0032,19,48,67,fall,Clear Cloudy,Weekend,Medium Usage
4974,2011-07-31,3,0,7,3,0,0,0,1,30.34,0.697,66.0,0.0,24,26,50,fall,Clear Cloudy,Weekend,Medium Usage
4975,2011-07-31,3,0,7,4,0,0,0,1,29.52,0.6818,70.0,0.0,6,7,13,fall,Clear Cloudy,Weekend,Low Usage
4976,2011-07-31,3,0,7,5,0,0,0,1,29.52,0.6818,69.0,0.0,4,4,8,fall,Clear Cloudy,Weekend,Low Usage
4977,2011-07-31,3,0,7,6,0,0,0,1,30.34,0.697,70.0,0.0,5,8,13,fall,Clear Cloudy,Weekend,Low Usage
4978,2011-07-31,3,0,7,7,0,0,0,1,30.34,0.6818,57.99999999999999,8.9981,19,26,45,fall,Clear Cloudy,Weekend,Medium Usage
4979,2011-07-31,3,0,7,8,0,0,0,1,31.16,0.697,55.00000000000001,15.001299999999999,54,88,142,fall,Clear Cloudy,Weekend,Medium Usage
4980,2011-07-31,3,0,7,9,0,0,0,1,32.800000000000004,0.7424,49.0,0.0,55,128,183,fall,Clear Cloudy,Weekend,Medium Usage
4981,2011-07-31,3,0,7,10,0,0,0,1,34.44,0.7424,36.0,11.0014,91,163,254,fall,Clear Cloudy,Weekend,Medium Usage
4982,2011-07-31,3,0,7,11,0,0,0,1,35.26,0.7424,28.000000000000004,11.0014,112,163,275,fall,Clear Cloudy,Weekend,Medium Usage
4983,2011-07-31,3,0,7,12,0,0,0,1,36.9,0.7727,25.0,12.998000000000001,146,192,338,fall,Clear Cloudy,Weekend,High Usage
4984,2011-07-31,3,0,7,13,0,0,0,1,36.9,0.7727,24.0,8.9981,142,152,294,fall,Clear Cloudy,Weekend,High Usage
4985,2011-07-31,3,0,7,14,0,0,0,1,36.9,0.7727,24.0,11.0014,130,196,326,fall,Clear Cloudy,Weekend,High Usage
4986,2011-07-31,3,0,7,15,0,0,0,1,37.72,0.7727,18.0,19.999499999999998,109,184,293,fall,Clear Cloudy,Weekend,High Usage
4987,2011-07-31,3,0,7,16,0,0,0,1,37.72,0.7727,17.0,19.0012,98,208,306,fall,Clear Cloudy,Weekend,High Usage
4988,2011-07-31,3,0,7,17,0,0,0,1,37.72,0.7727,16.0,11.0014,114,206,320,fall,Clear Cloudy,Weekend,High Usage
4989,2011-07-31,3,0,7,18,0,0,0,1,35.26,0.7879,41.0,19.0012,91,213,304,fall,Clear Cloudy,Weekend,High Usage
4990,2011-07-31,3,0,7,19,0,0,0,1,32.800000000000004,0.7576,55.00000000000001,22.0028,87,187,274,fall,Clear Cloudy,Weekend,Medium Usage
4991,2011-07-31,3,0,7,20,0,0,0,1,32.800000000000004,0.7576,55.00000000000001,22.0028,70,205,275,fall,Clear Cloudy,Weekend,Medium Usage
4992,2011-07-31,3,0,7,21,0,0,0,1,31.98,0.7424,59.0,19.999499999999998,68,96,164,fall,Clear Cloudy,Weekend,Medium Usage
4993,2011-07-31,3,0,7,22,0,0,0,1,30.34,0.697,70.0,19.999499999999998,25,71,96,fall,Clear Cloudy,Weekend,Medium Usage
4994,2011-07-31,3,0,7,23,0,0,0,1,30.34,0.697,66.0,15.001299999999999,14,56,70,fall,Clear Cloudy,Weekend,Medium Usage
4995,2011-08-01,3,0,8,0,0,1,1,1,29.52,0.6818,70.0,15.001299999999999,7,22,29,fall,Clear Cloudy,Workday,Low Usage
4996,2011-08-01,3,0,8,1,0,1,1,1,29.52,0.697,74.0,12.998000000000001,5,12,17,fall,Clear Cloudy,Workday,Low Usage
4997,2011-08-01,3,0,8,2,0,1,1,1,28.7,0.6667,74.0,7.0015,4,7,11,fall,Clear Cloudy,Workday,Low Usage
4998,2011-08-01,3,0,8,3,0,1,1,1,28.7,0.6667,79.0,11.0014,0,4,4,fall,Clear Cloudy,Workday,Low Usage
4999,2011-08-01,3,0,8,4,0,1,1,1,27.060000000000002,0.6061,83.0,8.9981,2,2,4,fall,Clear Cloudy,Workday,Low Usage
5000,2011-08-01,3,0,8,5,0,1,1,1,27.060000000000002,0.6061,83.0,7.0015,2,24,26,fall,Clear Cloudy,Workday,Low Usage
5001,2011-08-01,3,0,8,6,0,1,1,1,27.060000000000002,0.6061,83.0,6.0032,3,97,100,fall,Clear Cloudy,Workday,Medium Usage
5002,2011-08-01,3,0,8,7,0,1,1,1,30.34,0.6818,62.0,0.0,24,258,282,fall,Clear Cloudy,Workday,High Usage
5003,2011-08-01,3,0,8,8,0,1,1,1,32.800000000000004,0.7273,43.0,12.998000000000001,35,347,382,fall,Clear Cloudy,Workday,High Usage
5004,2011-08-01,3,0,8,9,0,1,1,1,33.62,0.7424,41.0,0.0,27,139,166,fall,Clear Cloudy,Workday,Medium Usage
5005,2011-08-01,3,0,8,10,0,1,1,1,35.26,0.7576,36.0,11.0014,27,70,97,fall,Clear Cloudy,Workday,Medium Usage
5006,2011-08-01,3,0,8,11,0,1,1,1,36.08,0.7727,32.0,11.0014,53,66,119,fall,Clear Cloudy,Workday,Medium Usage
5007,2011-08-01,3,0,8,12,0,1,1,1,36.9,0.803,33.0,16.997899999999998,53,115,168,fall,Clear Cloudy,Workday,Medium Usage
5008,2011-08-01,3,0,8,13,0,1,1,1,36.9,0.803,31.0,19.999499999999998,38,112,150,fall,Clear Cloudy,Workday,Medium Usage
5009,2011-08-01,3,0,8,14,0,1,1,1,37.72,0.8182,28.999999999999996,12.998000000000001,37,86,123,fall,Clear Cloudy,Workday,Medium Usage
5010,2011-08-01,3,0,8,15,0,1,1,1,36.9,0.7879,27.0,0.0,52,77,129,fall,Clear Cloudy,Workday,Medium Usage
5011,2011-08-01,3,0,8,16,0,1,1,1,36.9,0.7879,27.0,0.0,34,197,231,fall,Clear Cloudy,Workday,Medium Usage
5012,2011-08-01,3,0,8,17,0,1,1,1,31.16,0.6818,45.0,19.999499999999998,69,445,514,fall,Clear Cloudy,Workday,High Usage
5013,2011-08-01,3,0,8,18,0,1,1,1,31.98,0.697,43.0,12.998000000000001,68,475,543,fall,Clear Cloudy,Workday,High Usage
5014,2011-08-01,3,0,8,19,0,1,1,1,30.34,0.6667,51.0,15.001299999999999,63,350,413,fall,Clear Cloudy,Workday,High Usage
5015,2011-08-01,3,0,8,20,0,1,1,1,29.52,0.6818,62.0,15.001299999999999,49,256,305,fall,Clear Cloudy,Workday,High Usage
5016,2011-08-01,3,0,8,21,0,1,1,1,28.7,0.6515,70.0,16.997899999999998,42,178,220,fall,Clear Cloudy,Workday,Medium Usage
5017,2011-08-01,3,0,8,22,0,1,1,1,28.7,0.6515,70.0,6.0032,21,116,137,fall,Clear Cloudy,Workday,Medium Usage
5018,2011-08-01,3,0,8,23,0,1,1,1,27.880000000000003,0.6364,74.0,12.998000000000001,14,82,96,fall,Clear Cloudy,Workday,Medium Usage
5019,2011-08-02,3,0,8,0,0,2,1,1,27.060000000000002,0.6212,74.0,0.0,11,18,29,fall,Clear Cloudy,Workday,Low Usage
5020,2011-08-02,3,0,8,1,0,2,1,1,27.060000000000002,0.6212,74.0,7.0015,4,8,12,fall,Clear Cloudy,Workday,Low Usage
5021,2011-08-02,3,0,8,2,0,2,1,1,27.880000000000003,0.6364,69.0,0.0,2,6,8,fall,Clear Cloudy,Workday,Low Usage
5022,2011-08-02,3,0,8,3,0,2,1,1,27.060000000000002,0.6212,74.0,12.998000000000001,0,5,5,fall,Clear Cloudy,Workday,Low Usage
5023,2011-08-02,3,0,8,4,0,2,1,1,27.060000000000002,0.6212,74.0,7.0015,0,10,10,fall,Clear Cloudy,Workday,Low Usage
5024,2011-08-02,3,0,8,5,0,2,1,1,27.060000000000002,0.6212,74.0,8.9981,4,17,21,fall,Clear Cloudy,Workday,Low Usage
5025,2011-08-02,3,0,8,6,0,2,1,1,27.880000000000003,0.6364,69.0,7.0015,12,105,117,fall,Clear Cloudy,Workday,Medium Usage
5026,2011-08-02,3,0,8,7,0,2,1,1,29.52,0.6667,61.0,19.0012,15,320,335,fall,Clear Cloudy,Workday,High Usage
5027,2011-08-02,3,0,8,8,0,2,1,1,30.34,0.6818,57.99999999999999,19.0012,37,398,435,fall,Clear Cloudy,Workday,High Usage
5028,2011-08-02,3,0,8,9,0,2,1,1,31.98,0.697,46.0,19.999499999999998,31,182,213,fall,Clear Cloudy,Workday,Medium Usage
5029,2011-08-02,3,0,8,10,0,2,1,1,33.62,0.7273,36.0,19.999499999999998,50,90,140,fall,Clear Cloudy,Workday,Medium Usage
5030,2011-08-02,3,0,8,11,0,2,1,1,34.44,0.7273,32.0,27.999299999999998,32,96,128,fall,Clear Cloudy,Workday,Medium Usage
5031,2011-08-02,3,0,8,12,0,2,1,1,35.26,0.7424,30.0,19.0012,45,112,157,fall,Clear Cloudy,Workday,Medium Usage
5032,2011-08-02,3,0,8,13,0,2,1,1,35.26,0.7424,30.0,15.001299999999999,50,153,203,fall,Clear Cloudy,Workday,Medium Usage
5033,2011-08-02,3,0,8,14,0,2,1,1,36.9,0.7727,25.0,19.0012,45,114,159,fall,Clear Cloudy,Workday,Medium Usage
5034,2011-08-02,3,0,8,15,0,2,1,1,36.9,0.7727,25.0,19.0012,48,120,168,fall,Clear Cloudy,Workday,Medium Usage
5035,2011-08-02,3,0,8,16,0,2,1,1,36.9,0.7727,25.0,19.0012,58,216,274,fall,Clear Cloudy,Workday,Medium Usage
5036,2011-08-02,3,0,8,17,0,2,1,2,36.9,0.7879,27.0,8.9981,63,493,556,fall,Mist Cloudy,Workday,High Usage
5037,2011-08-02,3,0,8,18,0,2,1,2,35.26,0.7576,34.0,12.998000000000001,65,491,556,fall,Mist Cloudy,Workday,High Usage
5038,2011-08-02,3,0,8,19,0,2,1,2,35.26,0.7576,36.0,15.001299999999999,85,369,454,fall,Mist Cloudy,Workday,High Usage
5039,2011-08-02,3,0,8,20,0,2,1,2,33.62,0.7576,46.0,16.997899999999998,40,248,288,fall,Mist Cloudy,Workday,High Usage
5040,2011-08-02,3,0,8,21,0,2,1,1,32.800000000000004,0.7424,52.0,15.001299999999999,53,201,254,fall,Clear Cloudy,Workday,Medium Usage
5041,2011-08-02,3,0,8,22,0,2,1,2,31.98,0.7424,59.0,11.0014,22,169,191,fall,Mist Cloudy,Workday,Medium Usage
5042,2011-08-02,3,0,8,23,0,2,1,2,32.800000000000004,0.7424,49.0,11.0014,29,103,132,fall,Mist Cloudy,Workday,Medium Usage
5043,2011-08-03,3,0,8,0,0,3,1,2,32.800000000000004,0.7424,49.0,11.0014,11,32,43,fall,Mist Cloudy,Workday,Medium Usage
5044,2011-08-03,3,0,8,1,0,3,1,2,31.98,0.7121,52.0,11.0014,7,9,16,fall,Mist Cloudy,Workday,Low Usage
5045,2011-08-03,3,0,8,2,0,3,1,2,31.98,0.7121,49.0,11.0014,2,9,11,fall,Mist Cloudy,Workday,Low Usage
5046,2011-08-03,3,0,8,3,0,3,1,2,31.16,0.697,55.00000000000001,6.0032,0,4,4,fall,Mist Cloudy,Workday,Low Usage
5047,2011-08-03,3,0,8,4,0,3,1,2,31.16,0.697,52.0,11.0014,0,7,7,fall,Mist Cloudy,Workday,Low Usage
5048,2011-08-03,3,0,8,5,0,3,1,2,31.16,0.697,55.00000000000001,6.0032,2,22,24,fall,Mist Cloudy,Workday,Low Usage
5049,2011-08-03,3,0,8,6,0,3,1,3,29.52,0.6818,66.0,32.9975,9,101,110,fall,Light Rain/Snow,Workday,Medium Usage
5050,2011-08-03,3,0,8,7,0,3,1,2,30.34,0.6667,51.0,15.001299999999999,19,252,271,fall,Mist Cloudy,Workday,Medium Usage
5051,2011-08-03,3,0,8,8,0,3,1,2,30.34,0.6667,51.0,11.0014,29,408,437,fall,Mist Cloudy,Workday,High Usage
5052,2011-08-03,3,0,8,9,0,3,1,2,30.34,0.6818,55.00000000000001,12.998000000000001,23,172,195,fall,Mist Cloudy,Workday,Medium Usage
5053,2011-08-03,3,0,8,10,0,3,1,3,30.34,0.6818,57.99999999999999,6.0032,9,59,68,fall,Light Rain/Snow,Workday,Medium Usage
5054,2011-08-03,3,0,8,11,0,3,1,2,30.34,0.6818,57.99999999999999,7.0015,29,93,122,fall,Mist Cloudy,Workday,Medium Usage
5055,2011-08-03,3,0,8,12,0,3,1,3,31.16,0.697,55.00000000000001,8.9981,19,142,161,fall,Light Rain/Snow,Workday,Medium Usage
5056,2011-08-03,3,0,8,13,0,3,1,2,31.16,0.7121,57.99999999999999,15.001299999999999,37,107,144,fall,Mist Cloudy,Workday,Medium Usage
5057,2011-08-03,3,0,8,14,0,3,1,2,31.16,0.7121,57.99999999999999,15.001299999999999,43,104,147,fall,Mist Cloudy,Workday,Medium Usage
5058,2011-08-03,3,0,8,15,0,3,1,2,28.7,0.6667,79.0,8.9981,31,87,118,fall,Mist Cloudy,Workday,Medium Usage
5059,2011-08-03,3,0,8,16,0,3,1,3,27.880000000000003,0.6364,79.0,0.0,21,129,150,fall,Light Rain/Snow,Workday,Medium Usage
5060,2011-08-03,3,0,8,17,0,3,1,2,28.7,0.6667,79.0,0.0,47,378,425,fall,Mist Cloudy,Workday,High Usage
5061,2011-08-03,3,0,8,18,0,3,1,3,28.7,0.6667,84.0,0.0,49,443,492,fall,Light Rain/Snow,Workday,High Usage
5062,2011-08-03,3,0,8,19,0,3,1,3,28.7,0.6667,84.0,0.0,51,270,321,fall,Light Rain/Snow,Workday,High Usage
5063,2011-08-03,3,0,8,20,0,3,1,3,28.7,0.6667,84.0,7.0015,7,80,87,fall,Light Rain/Snow,Workday,Medium Usage
5064,2011-08-03,3,0,8,21,0,3,1,2,27.880000000000003,0.6364,89.0,8.9981,7,81,88,fall,Mist Cloudy,Workday,Medium Usage
5065,2011-08-03,3,0,8,22,0,3,1,3,27.880000000000003,0.6364,89.0,7.0015,11,66,77,fall,Light Rain/Snow,Workday,Medium Usage
5066,2011-08-03,3,0,8,23,0,3,1,2,27.880000000000003,0.6364,89.0,6.0032,4,52,56,fall,Mist Cloudy,Workday,Medium Usage
5067,2011-08-04,3,0,8,0,0,4,1,2,27.880000000000003,0.6364,89.0,6.0032,2,15,17,fall,Mist Cloudy,Workday,Low Usage
5068,2011-08-04,3,0,8,1,0,4,1,2,27.060000000000002,0.5909,94.0,6.0032,3,14,17,fall,Mist Cloudy,Workday,Low Usage
5069,2011-08-04,3,0,8,2,0,4,1,2,27.060000000000002,0.5909,94.0,6.0032,2,5,7,fall,Mist Cloudy,Workday,Low Usage
5070,2011-08-04,3,0,8,3,0,4,1,3,27.060000000000002,0.5909,94.0,6.0032,0,3,3,fall,Light Rain/Snow,Workday,Low Usage
5071,2011-08-04,3,0,8,4,0,4,1,2,27.880000000000003,0.6364,89.0,0.0,0,7,7,fall,Mist Cloudy,Workday,Low Usage
5072,2011-08-04,3,0,8,5,0,4,1,2,27.880000000000003,0.6364,89.0,0.0,3,17,20,fall,Mist Cloudy,Workday,Low Usage
5073,2011-08-04,3,0,8,6,0,4,1,2,27.880000000000003,0.6364,89.0,19.999499999999998,7,90,97,fall,Mist Cloudy,Workday,Medium Usage
5074,2011-08-04,3,0,8,7,0,4,1,2,27.880000000000003,0.6364,89.0,19.999499999999998,11,271,282,fall,Mist Cloudy,Workday,High Usage
5075,2011-08-04,3,0,8,8,0,4,1,2,28.7,0.6515,82.0,23.9994,29,369,398,fall,Mist Cloudy,Workday,High Usage
5076,2011-08-04,3,0,8,9,0,4,1,1,29.52,0.697,74.0,22.0028,25,162,187,fall,Clear Cloudy,Workday,Medium Usage
5077,2011-08-04,3,0,8,10,0,4,1,1,29.52,0.6667,71.0,19.999499999999998,24,89,113,fall,Clear Cloudy,Workday,Medium Usage
5078,2011-08-04,3,0,8,11,0,4,1,2,30.34,0.697,66.0,15.001299999999999,37,112,149,fall,Mist Cloudy,Workday,Medium Usage
5079,2011-08-04,3,0,8,12,0,4,1,2,31.16,0.7121,62.0,15.001299999999999,53,152,205,fall,Mist Cloudy,Workday,Medium Usage
5080,2011-08-04,3,0,8,13,0,4,1,1,31.16,0.7121,57.99999999999999,0.0,63,142,205,fall,Clear Cloudy,Workday,Medium Usage
5081,2011-08-04,3,0,8,14,0,4,1,1,32.800000000000004,0.7576,55.00000000000001,11.0014,53,114,167,fall,Clear Cloudy,Workday,Medium Usage
5082,2011-08-04,3,0,8,15,0,4,1,1,32.800000000000004,0.7576,55.00000000000001,16.997899999999998,50,115,165,fall,Clear Cloudy,Workday,Medium Usage
5083,2011-08-04,3,0,8,16,0,4,1,1,31.16,0.7121,62.0,22.0028,70,220,290,fall,Clear Cloudy,Workday,High Usage
5084,2011-08-04,3,0,8,17,0,4,1,1,31.16,0.7121,62.0,22.0028,91,464,555,fall,Clear Cloudy,Workday,High Usage
5085,2011-08-04,3,0,8,18,0,4,1,1,28.7,0.6667,74.0,19.999499999999998,88,435,523,fall,Clear Cloudy,Workday,High Usage
5086,2011-08-04,3,0,8,19,0,4,1,1,28.7,0.6667,74.0,19.0012,65,301,366,fall,Clear Cloudy,Workday,High Usage
5087,2011-08-04,3,0,8,20,0,4,1,2,28.7,0.6667,74.0,12.998000000000001,41,245,286,fall,Mist Cloudy,Workday,High Usage
5088,2011-08-04,3,0,8,21,0,4,1,2,28.7,0.6667,74.0,12.998000000000001,25,186,211,fall,Mist Cloudy,Workday,Medium Usage
5089,2011-08-04,3,0,8,22,0,4,1,1,27.880000000000003,0.6364,74.0,12.998000000000001,33,141,174,fall,Clear Cloudy,Workday,Medium Usage
5090,2011-08-04,3,0,8,23,0,4,1,1,27.060000000000002,0.6212,74.0,7.0015,24,108,132,fall,Clear Cloudy,Workday,Medium Usage
5091,2011-08-05,3,0,8,0,0,5,1,1,27.060000000000002,0.6212,74.0,7.0015,13,41,54,fall,Clear Cloudy,Workday,Medium Usage
5092,2011-08-05,3,0,8,1,0,5,1,1,26.240000000000002,0.5909,78.0,6.0032,3,16,19,fall,Clear Cloudy,Workday,Low Usage
5093,2011-08-05,3,0,8,2,0,5,1,1,27.060000000000002,0.6212,69.0,0.0,5,14,19,fall,Clear Cloudy,Workday,Low Usage
5094,2011-08-05,3,0,8,3,0,5,1,1,26.240000000000002,0.5909,78.0,6.0032,0,6,6,fall,Clear Cloudy,Workday,Low Usage
5095,2011-08-05,3,0,8,4,0,5,1,1,26.240000000000002,0.5909,78.0,8.9981,1,6,7,fall,Clear Cloudy,Workday,Low Usage
5096,2011-08-05,3,0,8,5,0,5,1,1,26.240000000000002,0.5909,78.0,6.0032,0,16,16,fall,Clear Cloudy,Workday,Low Usage
5097,2011-08-05,3,0,8,6,0,5,1,1,26.240000000000002,0.5909,78.0,8.9981,7,94,101,fall,Clear Cloudy,Workday,Medium Usage
5098,2011-08-05,3,0,8,7,0,5,1,1,27.060000000000002,0.6061,78.0,8.9981,23,247,270,fall,Clear Cloudy,Workday,Medium Usage
5099,2011-08-05,3,0,8,8,0,5,1,1,28.7,0.6515,65.0,15.001299999999999,39,415,454,fall,Clear Cloudy,Workday,High Usage
5100,2011-08-05,3,0,8,9,0,5,1,1,29.52,0.6667,57.99999999999999,7.0015,43,183,226,fall,Clear Cloudy,Workday,Medium Usage
5101,2011-08-05,3,0,8,10,0,5,1,1,30.34,0.6818,55.00000000000001,8.9981,50,113,163,fall,Clear Cloudy,Workday,Medium Usage
5102,2011-08-05,3,0,8,11,0,5,1,2,31.16,0.697,52.0,16.997899999999998,44,103,147,fall,Mist Cloudy,Workday,Medium Usage
5103,2011-08-05,3,0,8,12,0,5,1,1,31.16,0.697,52.0,16.997899999999998,57,159,216,fall,Clear Cloudy,Workday,Medium Usage
5104,2011-08-05,3,0,8,13,0,5,1,1,31.98,0.7121,52.0,16.997899999999998,40,164,204,fall,Clear Cloudy,Workday,Medium Usage
5105,2011-08-05,3,0,8,14,0,5,1,2,31.98,0.7121,52.0,16.997899999999998,81,164,245,fall,Mist Cloudy,Workday,Medium Usage
5106,2011-08-05,3,0,8,15,0,5,1,1,31.16,0.697,55.00000000000001,16.997899999999998,50,160,210,fall,Clear Cloudy,Workday,Medium Usage
5107,2011-08-05,3,0,8,16,0,5,1,1,32.800000000000004,0.7424,49.0,16.997899999999998,76,254,330,fall,Clear Cloudy,Workday,High Usage
5108,2011-08-05,3,0,8,17,0,5,1,1,31.98,0.7121,49.0,19.999499999999998,84,466,550,fall,Clear Cloudy,Workday,High Usage
5109,2011-08-05,3,0,8,18,0,5,1,1,31.16,0.697,52.0,16.997899999999998,105,361,466,fall,Clear Cloudy,Workday,High Usage
5110,2011-08-05,3,0,8,19,0,5,1,1,30.34,0.6818,55.00000000000001,16.997899999999998,90,282,372,fall,Clear Cloudy,Workday,High Usage
5111,2011-08-05,3,0,8,20,0,5,1,1,29.52,0.6667,57.99999999999999,15.001299999999999,70,221,291,fall,Clear Cloudy,Workday,High Usage
5112,2011-08-05,3,0,8,21,0,5,1,1,28.7,0.6515,65.0,12.998000000000001,54,119,173,fall,Clear Cloudy,Workday,Medium Usage
5113,2011-08-05,3,0,8,22,0,5,1,1,28.7,0.6515,65.0,15.001299999999999,51,137,188,fall,Clear Cloudy,Workday,Medium Usage
5114,2011-08-05,3,0,8,23,0,5,1,1,27.880000000000003,0.6364,69.0,15.001299999999999,37,102,139,fall,Clear Cloudy,Workday,Medium Usage
5115,2011-08-06,3,0,8,0,0,6,0,1,27.060000000000002,0.6061,78.0,12.998000000000001,29,104,133,fall,Clear Cloudy,Weekend,Medium Usage
5116,2011-08-06,3,0,8,1,0,6,0,1,27.060000000000002,0.6061,78.0,11.0014,17,50,67,fall,Clear Cloudy,Weekend,Medium Usage
5117,2011-08-06,3,0,8,2,0,6,0,1,27.060000000000002,0.6061,78.0,15.001299999999999,14,39,53,fall,Clear Cloudy,Weekend,Medium Usage
5118,2011-08-06,3,0,8,3,0,6,0,2,27.060000000000002,0.6061,78.0,11.0014,14,28,42,fall,Mist Cloudy,Weekend,Medium Usage
5119,2011-08-06,3,0,8,4,0,6,0,2,27.060000000000002,0.6061,83.0,11.0014,5,5,10,fall,Mist Cloudy,Weekend,Low Usage
5120,2011-08-06,3,0,8,5,0,6,0,1,26.240000000000002,0.5758,89.0,6.0032,2,4,6,fall,Clear Cloudy,Weekend,Low Usage
5121,2011-08-06,3,0,8,6,0,6,0,1,26.240000000000002,0.5758,89.0,7.0015,5,22,27,fall,Clear Cloudy,Weekend,Low Usage
